Estimate	Std. Error	t value	Pr(>|t|)
50.2663405726878	2.39121301661086	21.0212725606236	2.028701816257e-93
0.0324818101868373	0.0389621723610761	0.833675542672954	0.404510650641464
-0.22253801684367	0.106208847914384	-2.09528698609988	0.0362044654741059
0.356325599644779	0.881051490332925	0.404432208054189	0.685915252079596
0.0208047924292886	0.0689371376311476	0.301793679636162	0.762824101516084
