Estimate	Std. Error	z value	Pr(>|z|)
-4.99078208246845	0.464665325128782	-10.740595031672	6.56200796138595e-27
0.0278288982869176	0.00500509333862853	5.56011574692094	2.69595792943438e-08
0.0537236285577018	0.0192410235825613	2.79213984262214	0.00523607214184564
-0.197640995897859	0.156211175452202	-1.26521675114297	0.20579363923751
0.0262979618769429	0.0126661349940508	2.07624203352443	0.0378715714870183
